,sales,date,region
40377,1761.0,2019-05-14,south
40378,1635.0,2019-05-14,east
40379,1614.0,2019-05-14,west
40404,1509.0,2019-05-15,north
40405,1650.0,2019-05-15,south
40406,1755.0,2019-05-15,east
40407,1569.0,2019-05-15,west
40432,1605.0,2019-05-16,north
40433,1695.0,2019-05-16,south
40434,1662.0,2019-05-16,east
40435,1605.0,2019-05-16,west
40460,1731.0,2019-05-17,north
40461,1590.0,2019-05-17,south
40462,1620.0,2019-05-17,east
40463,1752.0,2019-05-17,west
40488,1533.0,2019-05-18,north
40489,1737.0,2019-05-18,south
40490,1608.0,2019-05-18,east
40491,1662.0,2019-05-18,west
40516,1797.0,2019-05-19,north
40517,1728.0,2019-05-19,south
40518,1686.0,2019-05-19,east
40519,1650.0,2019-05-19,west
40544,1695.0,2019-05-20,north
40545,1752.0,2019-05-20,south
40546,1785.0,2019-05-20,east
40547,1668.0,2019-05-20,west
40572,1515.0,2019-05-21,north
40573,1683.0,2019-05-21,south
40574,1794.0,2019-05-21,east
40575,1533.0,2019-05-21,west
40600,1599.0,2019-05-22,north
40601,1761.0,2019-05-22,south
40602,1761.0,2019-05-22,east
40603,1722.0,2019-05-22,west
40628,1626.0,2019-05-23,north
40629,1668.0,2019-05-23,south
40630,1641.0,2019-05-23,east
40631,1740.0,2019-05-23,west
40656,1650.0,2019-05-24,north
40657,1623.0,2019-05-24,south
40658,1653.0,2019-05-24,east
40659,1773.0,2019-05-24,west
40684,1788.0,2019-05-25,north
40685,1581.0,2019-05-25,south
40686,1677.0,2019-05-25,east
40687,1569.0,2019-05-25,west
40712,1791.0,2019-05-26,north
40713,1617.0,2019-05-26,south
40714,1638.0,2019-05-26,east
40715,1542.0,2019-05-26,west
40740,1590.0,2019-05-27,north
40741,1704.0,2019-05-27,south
40742,1680.0,2019-05-27,east
40743,1527.0,2019-05-27,west
40768,1635.0,2019-05-28,north
40769,1755.0,2019-05-28,south
40770,1560.0,2019-05-28,east
40771,1533.0,2019-05-28,west
40796,1599.0,2019-05-29,north
40797,1677.0,2019-05-29,south
40798,1581.0,2019-05-29,east
40799,1680.0,2019-05-29,west
40824,1692.0,2019-05-30,north
40825,1644.0,2019-05-30,south
40826,1716.0,2019-05-30,east
40827,1761.0,2019-05-30,west
40852,1716.0,2019-05-31,north
40853,1764.0,2019-05-31,south
40854,1677.0,2019-05-31,east
40855,1605.0,2019-05-31,west
40880,1680.0,2019-06-01,north
40881,1695.0,2019-06-01,south
40882,1548.0,2019-06-01,east
40883,1689.0,2019-06-01,west
40908,1755.0,2019-06-02,north
40909,1707.0,2019-06-02,south
40910,1557.0,2019-06-02,east
40911,1644.0,2019-06-02,west
40936,1719.0,2019-06-03,north
40937,1680.0,2019-06-03,south
40938,1581.0,2019-06-03,east
40939,1749.0,2019-06-03,west
40964,1602.0,2019-06-04,north
40965,1704.0,2019-06-04,south
40966,1602.0,2019-06-04,east
40967,1554.0,2019-06-04,west
40992,1632.0,2019-06-05,north
40993,1560.0,2019-06-05,south
40994,1647.0,2019-06-05,east
40995,1560.0,2019-06-05,west
41020,1662.0,2019-06-06,north
41021,1545.0,2019-06-06,south
41022,1614.0,2019-06-06,east
41023,1746.0,2019-06-06,west
41048,1713.0,2019-06-07,north
41049,1668.0,2019-06-07,south
41050,1503.0,2019-06-07,east
41051,1758.0,2019-06-07,west
41076,1656.0,2019-06-08,north
41077,1560.0,2019-06-08,south
41078,1710.0,2019-06-08,east
41079,1677.0,2019-06-08,west
41104,1782.0,2019-06-09,north
41105,1665.0,2019-06-09,south
41106,1782.0,2019-06-09,east
41107,1797.0,2019-06-09,west
41132,1698.0,2019-06-10,north
41133,1689.0,2019-06-10,south
41134,1623.0,2019-06-10,east
41135,1767.0,2019-06-10,west
